 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
4.9612,0.5621,-0.3125,0.9766,-0.0781,0.4297,1.0547,-0.0781,0.1562,0.9375,-0.0391,0.1562,0.8984,-0.4297
5.0157,0.5474,-0.3516,0.9375,-0.1172,0.3906,0.9766,-0.1172,0.1172,1.0156,0.0000,0.2344,1.0156,-0.3516
4.9067,0.5425,-0.3516,0.9375,-0.1172,0.3906,0.9766,-0.0781,0.1172,0.9375,-0.0781,0.0781,0.8984,-0.4688
4.9612,0.5474,-0.3516,0.9375,-0.1172,0.3906,0.9766,-0.0781,0.1562,1.0156,-0.0781,0.0781,0.9375,-0.4297
4.9612,0.7234,-0.1953,1.0547,0.0000,0.4688,1.0156,0.0000,0.2734,1.0937,0.0000,0.1953,1.0547,-0.3125
4.9612,0.5327,-0.3516,0.8594,-0.1562,0.3516,0.8984,-0.1172,0.1562,0.9766,-0.1562,0.0781,0.8984,-0.4688
5.0157,0.5621,-0.3125,0.8984,-0.1172,0.3906,0.9375,-0.0391,0.1953,0.9375,-0.1562,0.1562,1.0156,-0.4297
5.0157,0.5376,-0.3516,0.8594,-0.1172,0.3906,0.8984,-0.0391,0.1953,0.8984,-0.3516,0.0391,1.0156,-0.3516
4.9612,0.5279,-0.3125,0.8594,-0.1172,0.3906,0.8594,-0.0781,0.1953,0.8984,-0.4297,-0.1172,1.0547,-0.2344
4.9612,0.5376,-0.3125,0.8594,-0.0781,0.4297,0.8984,-0.0391,0.2734,0.8984,-0.4688,-0.1172,1.0547,-0.1953
5.0157,0.5425,-0.3125,0.8203,-0.1172,0.3906,0.8594,-0.0391,0.2344,0.9375,-0.3906,0.0391,1.1328,-0.0391
5.0157,0.6891,-0.2344,0.9375,0.0391,0.5078,0.9375,-0.0391,0.2344,0.8594,-0.5078,-0.1172,0.8594,-0.2344
4.9612,0.5523,-0.3125,0.8203,-0.1172,0.3906,0.8203,-0.0391,0.2344,0.8984,-0.4297,-0.0781,0.9375,-0.2344
5.0157,0.5425,-0.3125,0.7813,-0.1562,0.3516,0.7813,-0.0781,0.1953,0.7813,-0.4297,-0.1172,0.8984,-0.2734
5.0157,0.5376,-0.3125,0.8203,-0.1562,0.3906,0.8203,-0.0391,0.2344,0.7813,-0.3906,-0.1172,0.9375,-0.3125
4.8521,0.5621,-0.3125,0.8594,-0.1172,0.3906,0.8203,-0.0391,0.2344,0.7813,-0.3516,-0.1172,0.9375,-0.3516
5.0157,0.5523,-0.3125,0.8594,-0.1562,0.3516,0.7813,-0.0391,0.1953,0.7813,-0.3125,-0.1172,0.9375,-0.3906
4.9067,0.6256,-0.1953,1.0547,-0.0391,0.5078,0.9375,0.1172,0.2734,0.9375,-0.1953,0.0000,1.0937,-0.3516
4.9067,0.7429,-0.1953,1.1328,0.0000,0.4688,0.7813,-0.0391,0.0000,0.7422,-0.4688,-0.2344,0.8203,-0.6250
4.9612,0.5376,-0.3906,0.9766,-0.1562,0.3516,0.7813,-0.0391,0.0391,0.8594,-0.4688,-0.2734,1.0156,-0.5859
4.9612,0.5279,-0.3516,1.0547,-0.1172,0.3906,0.8203,0.0000,0.0781,0.8984,-0.4688,-0.4297,0.8203,-0.7422
5.0157,0.5425,-0.3906,1.1328,-0.1172,0.3906,0.8203,0.0000,0.1172,0.9375,-0.4297,-0.6250,0.8594,-0.8594
4.9067,0.5621,-0.3906,1.1719,-0.1172,0.3906,0.8203,0.0000,0.1562,0.9375,-0.4297,-0.7422,0.8984,-0.9375
4.9612,0.5279,-0.4297,1.2109,-0.1172,0.3906,0.8594,0.0000,0.1953,0.9375,-0.3906,-0.7422,0.9375,-0.9375
4.9612,0.6354,-0.3125,1.4453,0.0391,0.5469,0.9766,0.1172,0.2734,1.0156,-0.3125,-0.5469,1.0547,-0.8594
5.0702,0.5523,-0.5078,1.2891,-0.0781,0.4297,0.9375,0.0781,0.2734,0.8984,-0.3906,-0.5859,0.9375,-0.8984
4.9612,0.5327,-0.4688,1.3672,-0.0781,0.4297,0.9375,0.0000,0.2344,0.8984,-0.3516,-0.5078,1.0156,-0.8203
4.9067,0.5425,-0.4688,1.4453,-0.0781,0.5078,0.9375,0.0781,0.2734,0.8984,-0.3125,-0.5469,1.0156,-0.7813
4.9612,0.5279,-0.4688,1.4844,-0.0781,0.4688,1.0156,0.0391,0.2734,0.8984,-0.3125,-0.5469,0.9766,-0.7813
4.9612,0.5279,-0.4688,1.5234,-0.0781,0.5078,1.0156,0.0781,0.3516,0.9375,-0.2734,-0.5078,0.9766,-0.7813
5.0157,0.5376,-0.4688,1.5234,-0.0781,0.5078,1.0547,0.0781,0.2344,0.8203,-0.3516,-0.5469,0.9375,-0.7813
4.9612,0.6354,-0.3906,1.6016,0.0000,0.5859,1.1328,0.1953,0.2734,0.8984,-0.3125,-0.4688,1.0547,-0.6641
5.0702,0.5523,-0.5078,1.3672,-0.1562,0.4297,0.9375,0.0391,0.1172,0.7031,-0.4688,-0.6641,0.8594,-0.7422
4.9612,0.5425,-0.4688,1.4062,-0.1172,0.4688,1.0156,0.1172,0.1953,0.7422,-0.3906,-0.6641,0.9375,-0.6641
4.9612,0.4888,-0.3516,1.4844,-0.0781,0.5078,1.0156,0.1562,0.3516,0.8984,-0.1953,-0.5469,1.1328,-0.5078
4.9612,0.5327,-0.4297,1.3281,-0.0781,0.5078,0.9766,0.1562,0.2734,0.7813,-0.3125,-0.6641,0.9766,-0.6250
5.0157,0.5327,-0.4297,1.2891,-0.1172,0.4688,0.8984,0.1562,0.2734,0.7813,-0.2734,-0.5859,1.0156,-0.5859
4.9612,0.5327,-0.3906,1.2500,-0.0781,0.4688,0.8984,0.1953,0.3125,0.8203,-0.2344,-0.5469,1.0547,-0.5469
5.0157,0.6256,-0.2734,1.2891,0.0391,0.5859,1.0547,0.4297,0.5469,1.0937,0.0000,-0.3906,1.1719,-0.4297
4.6341,0.5621,-0.3516,1.1719,0.0391,0.5469,0.9375,0.2734,0.3906,0.9375,-0.1172,-0.5078,0.9766,-0.5469
4.9612,0.5425,-0.3516,1.0156,-0.0781,0.4297,0.7422,0.1562,0.2344,0.7813,-0.1953,-0.5469,0.9766,-0.5469
4.9612,0.5327,-0.3516,1.0156,0.0000,0.4688,0.7422,0.1953,0.2344,0.7813,-0.2344,-0.5078,1.0156,-0.5469
5.0157,0.5279,-0.3125,0.8984,-0.0391,0.4297,0.7422,0.1953,0.2344,0.7813,-0.1562,-0.4688,1.0156,-0.5078
5.0157,0.5425,-0.3125,0.8594,-0.0391,0.3906,0.7031,0.1562,0.2344,0.7422,-0.2734,-0.5078,0.9375,-0.5469
5.0157,0.5621,-0.2734,0.8594,0.0000,0.4297,0.7031,0.1953,0.2344,0.7422,-0.2734,-0.4688,0.9375,-0.5469
5.0157,0.6403,-0.2344,0.8984,0.1172,0.5859,0.9375,0.3906,0.4297,0.9375,-0.0781,-0.2734,1.0937,-0.4297
5.0702,0.5670,-0.3516,0.7422,-0.0391,0.3125,0.6641,0.1172,0.1562,0.7031,-0.2734,-0.4688,0.8594,-0.5469
4.9612,0.5376,-0.3125,0.7813,0.0000,0.3516,0.7422,0.1562,0.1562,0.7422,-0.2734,-0.4297,0.9375,-0.4297
5.0702,0.5425,-0.3125,0.7813,0.0391,0.3516,0.7813,0.1562,0.1562,0.7813,-0.2344,-0.4297,0.8594,-0.5078
4.9612,0.5376,-0.3125,0.7813,0.0781,0.3516,0.8203,0.1953,0.1562,0.7813,-0.2344,-0.4297,0.8594,-0.4688
4.9612,0.5327,-0.3516,0.7422,0.0781,0.3125,0.7813,0.1562,0.1172,0.7813,-0.2734,-0.4297,0.8203,-0.4688
5.0157,0.5376,-0.3906,0.7422,0.0781,0.2734,0.7422,0.1562,0.0781,0.7422,-0.2734,-0.4688,0.8203,-0.4688
5.0157,0.7087,-0.1562,0.9766,0.3125,0.5078,1.0156,0.3906,0.2344,0.8984,-0.1953,-0.3906,0.8984,-0.3906
4.8521,0.5425,-0.4297,0.7422,0.1172,0.2344,0.7422,0.1562,0.0391,0.7422,-0.2734,-0.4297,0.8203,-0.4688
4.9067,0.5572,-0.3516,0.7813,0.1172,0.2734,0.7422,0.1562,0.0391,0.7422,-0.3516,-0.4688,0.7813,-0.5078
4.9612,0.5327,-0.4297,0.7813,0.1172,0.2734,0.7813,0.1953,0.0391,0.7422,-0.3516,-0.4688,0.7813,-0.4688
4.9612,0.5327,-0.4297,0.7813,0.1172,0.2344,0.7813,0.1953,0.0781,0.7813,-0.3516,-0.4297,0.8203,-0.4688
4.9612,0.5914,-0.3906,0.8203,0.1172,0.2344,0.7422,0.1953,0.0391,0.7422,-0.3906,-0.4297,0.7813,-0.5078
4.9612,0.5327,-0.4297,0.7422,0.0781,0.1953,0.7422,0.1953,0.0391,0.7422,-0.3906,-0.4297,0.7813,-0.4688
4.9612,0.6794,-0.3516,0.8594,0.1562,0.3516,0.8594,0.3516,0.1562,0.8984,-0.2734,-0.3125,0.8594,-0.4297
4.9067,0.5425,-0.5078,0.7422,0.0000,0.1953,0.6641,0.1562,0.0000,0.7031,-0.4297,-0.3906,0.7813,-0.5078
4.9612,0.5376,-0.5078,0.7813,0.0000,0.1953,0.7031,0.1953,0.0000,0.7422,-0.3906,-0.3125,0.8984,-0.4297
5.0157,0.5425,-0.5078,0.7422,0.0000,0.1953,0.7031,0.1953,0.0000,0.7813,-0.3906,-0.3516,0.8203,-0.5078
4.9612,0.5279,-0.5078,0.7031,0.0000,0.1562,0.7422,0.1953,-0.0391,0.7422,-0.3906,-0.3516,0.8203,-0.5078
4.9612,0.5425,-0.5469,0.7422,-0.0391,0.1562,0.7031,0.1562,-0.0391,0.7422,-0.3906,-0.3516,0.7422,-0.5469
4.9612,0.5327,-0.5859,0.7422,-0.0391,0.1562,0.7813,0.2734,0.0781,0.9375,-0.2344,-0.1953,0.9375,-0.3906
5.0702,0.6891,-0.4688,0.8594,0.0391,0.2734,0.7813,0.1562,-0.0781,0.7422,-0.4297,-0.4297,0.7031,-0.6250
5.0702,0.5474,-0.5859,0.7422,-0.0391,0.1562,0.7422,0.1562,-0.0391,0.8203,-0.3516,-0.3906,0.7813,-0.5469
4.9612,0.5327,-0.6250,0.7813,-0.0391,0.1953,0.7422,0.1172,0.0000,0.8203,-0.3516,-0.3516,0.8203,-0.5469
5.0157,0.5572,-0.5859,0.7813,-0.0391,0.1953,0.7422,0.1172,-0.0391,0.7813,-0.3906,-0.3906,0.7813,-0.5859
4.9612,0.5279,-0.5078,0.8203,0.0000,0.2344,0.7422,0.1172,0.0000,0.8203,-0.3516,-0.2344,0.8984,-0.5469
5.0157,0.5376,-0.4688,0.8594,0.0000,0.2734,0.7813,0.1562,0.0391,0.8203,-0.3516,-0.3125,0.8594,-0.5469
4.9612,0.6012,-0.3516,1.0156,0.0781,0.3906,0.8984,0.1953,0.0781,0.8984,-0.2734,-0.1953,0.9375,-0.5078
5.0157,0.5474,-0.5078,0.7813,-0.0781,0.1953,0.6641,0.0781,-0.0781,0.7422,-0.4688,-0.3516,0.7422,-0.6250
4.9612,0.6354,-0.2734,1.0547,0.0781,0.3516,0.8203,0.1172,-0.0391,0.7813,-0.4297,-0.3125,0.8203,-0.5859
4.9612,0.5327,-0.4297,0.9375,0.0391,0.3906,0.8594,0.1562,-0.0391,0.7813,-0.3906,-0.3125,0.8203,-0.5859
4.9612,0.5327,-0.3906,0.9766,0.0391,0.3516,0.8203,0.1172,-0.0781,0.7813,-0.4297,-0.3125,0.8203,-0.5859
5.0157,0.5425,-0.3516,1.0156,0.0781,0.3906,0.8594,0.1172,-0.0781,0.7813,-0.4297,-0.3125,0.8203,-0.5859
4.9612,0.5327,-0.3906,1.0156,0.0391,0.3516,0.8203,0.1172,-0.0781,0.7813,-0.4297,-0.3125,0.8203,-0.5859
4.9612,0.6256,-0.3125,1.0937,0.1562,0.4297,0.9766,0.2734,0.1172,1.0547,-0.2344,-0.1562,0.9375,-0.4688
5.0702,0.5914,-0.3906,0.9766,0.0391,0.3125,0.7813,0.0781,-0.1172,0.7422,-0.4297,-0.3125,0.7422,-0.6250
4.9612,0.5279,-0.3516,1.0156,0.0391,0.3516,0.8594,0.0781,-0.0391,0.7813,-0.3906,-0.2734,0.7813,-0.5859
4.9067,0.5425,-0.3516,1.0156,0.0781,0.3516,0.8203,0.0781,-0.0391,0.7813,-0.3906,-0.2734,0.7813,-0.6250
5.0157,0.5425,-0.3125,0.9766,0.0781,0.3516,0.8594,0.0781,0.0000,0.8203,-0.3906,-0.2734,0.8984,-0.5078
4.9612,0.5376,-0.3125,0.9375,0.0391,0.3516,0.8203,0.0391,-0.0391,0.7813,-0.3516,-0.2734,0.8203,-0.6250
4.9067,0.6158,-0.2344,1.0156,0.0781,0.3516,0.8203,0.0391,-0.0391,0.7813,-0.3516,-0.3125,0.8203,-0.6250
5.0157,0.6256,-0.0781,1.3281,0.3906,0.7422,1.1719,0.3125,0.2734,1.0937,-0.1953,-0.0391,1.0547,-0.5078
4.9067,0.5816,-0.2734,0.9766,0.0000,0.3125,0.7422,-0.0391,-0.0781,0.7031,-0.4688,-0.2734,0.7813,-0.6641
4.9612,0.5327,-0.3125,0.9766,0.0000,0.3516,0.8203,0.0000,-0.0391,0.7813,-0.4297,-0.2344,0.8594,-0.6250
4.9067,0.5767,-0.2344,0.9766,0.0391,0.3906,0.8594,0.0000,-0.0781,0.7813,-0.3906,-0.2344,0.8594,-0.6250
4.9612,0.5425,-0.2344,0.9375,0.0000,0.3516,0.8203,0.0000,-0.1172,0.7813,-0.4297,-0.2344,0.8594,-0.6250
4.9612,0.5327,-0.2344,0.9375,0.0000,0.3906,0.8594,0.0391,-0.1172,0.7813,-0.4297,-0.2344,0.8594,-0.6250
5.0157,0.5425,-0.2344,0.9375,-0.0391,0.3516,0.8203,0.0391,-0.1172,0.7422,-0.4297,-0.2344,0.8594,-0.6250
5.0157,0.6843,-0.1562,1.0156,0.0391,0.4688,0.9375,0.1953,0.0000,1.0156,-0.2344,-0.0391,1.0156,-0.5078
4.9612,0.5376,-0.3125,0.8984,-0.0781,0.3125,0.8203,0.0781,-0.0781,0.7813,-0.4297,-0.2344,0.8203,-0.6641
5.0702,0.5621,-0.2734,0.9375,-0.0781,0.3516,0.7813,0.0391,-0.1172,0.7422,-0.4297,-0.1953,0.7813,-0.6641
4.9612,0.5327,-0.2734,0.9375,-0.0391,0.3516,0.7813,0.0781,-0.0391,0.7813,-0.3906,-0.1562,0.8203,-0.6250
4.9612,0.5327,-0.3125,0.9375,-0.0781,0.3906,0.7422,0.0781,-0.0391,0.7813,-0.3906,-0.1562,0.8203,-0.6250
5.0157,0.5376,-0.3125,1.0547,-0.0391,0.3906,0.7813,0.0781,-0.0391,0.7813,-0.3906,-0.1172,0.8203,-0.6250
4.9612,0.5327,-0.3125,0.9375,-0.0781,0.3906,0.7813,0.0391,-0.0391,0.8594,-0.3125,0.0000,0.9375,-0.5078
5.0157,0.6843,-0.2344,1.0937,0.0391,0.5078,0.8203,0.0391,-0.1172,0.7031,-0.3906,-0.0391,0.7813,-0.6250
4.9612,0.5327,-0.3906,0.8984,-0.1172,0.3906,0.7813,0.0000,-0.1172,0.7813,-0.3906,-0.0781,0.7813,-0.5859
4.9612,0.5327,-0.3516,0.9375,-0.1172,0.5078,0.8984,0.0781,0.0391,0.9766,-0.2734,0.0391,0.8594,-0.5078
5.0157,0.5474,-0.3906,0.9375,-0.1172,0.4688,0.8203,0.0000,-0.0391,0.8203,-0.3906,-0.0391,0.7813,-0.5078
4.9612,0.5327,-0.3906,0.9375,-0.1172,0.4688,0.8594,0.0000,-0.0391,0.8203,-0.3906,-0.0391,0.7813,-0.4688
4.9612,0.5376,-0.3906,0.9375,-0.1172,0.4688,0.8984,0.0000,-0.0781,0.7813,-0.3906,-0.0391,0.7813,-0.4688
4.9067,0.6061,-0.3516,1.0547,-0.0391,0.5859,1.0156,0.0781,0.0000,0.8594,-0.3125,0.0781,0.8594,-0.3516
5.1247,0.6207,-0.4688,0.8594,-0.1562,0.4297,0.8203,-0.0781,-0.1953,0.6641,-0.4688,-0.1172,0.6641,-0.5078
5.1793,0.5816,-0.4297,0.9375,-0.1562,0.4688,0.9375,0.0391,-0.0781,0.7422,-0.4297,-0.0391,0.7422,-0.3906
4.9612,0.5327,-0.4688,0.9375,-0.1172,0.4688,0.9766,0.0000,-0.1172,0.7422,-0.4297,-0.0391,0.7813,-0.3516
4.9612,0.5376,-0.4688,0.9375,-0.1172,0.4688,0.9766,0.0000,-0.1172,0.7422,-0.4297,0.0000,0.7422,-0.3516
4.9612,0.5327,-0.4688,0.9375,-0.1172,0.4688,1.0156,0.0000,-0.0781,0.7813,-0.3906,0.0391,0.7422,-0.3125
4.9067,0.5425,-0.4688,0.9375,-0.0781,0.4688,1.0156,-0.0391,-0.0781,0.7813,-0.3906,0.0781,0.7422,-0.3516
4.9612,0.6403,-0.3906,1.0156,-0.0391,0.5469,1.0937,0.0391,0.0000,0.8594,-0.3125,0.2344,0.8203,-0.2344
4.9067,0.5523,-0.5078,0.8594,-0.1562,0.3906,0.9375,-0.0781,-0.1172,0.7813,-0.3906,0.1953,0.7422,-0.3125
5.0702,0.5376,-0.4688,0.8984,-0.1172,0.4297,0.9766,-0.0781,-0.0781,0.7813,-0.3906,0.1953,0.7031,-0.3125
4.7976,0.5621,-0.4688,0.8984,-0.1172,0.4297,0.9766,0.0000,0.0000,0.8594,-0.3516,0.2734,0.6641,-0.3125
5.0157,0.5572,-0.4297,0.9375,-0.0391,0.5469,1.0937,0.0391,0.0000,0.8594,-0.3906,0.2734,0.6641,-0.3125
5.0157,0.5376,-0.4688,0.8594,-0.1172,0.4297,0.9766,-0.0781,-0.1562,0.7813,-0.4297,0.2734,0.6250,-0.3125
4.9612,0.5279,-0.4688,0.8594,-0.0781,0.4688,1.0156,-0.0781,-0.1172,0.7813,-0.4297,0.3125,0.6641,-0.3125
4.5250,0.7967,-0.2344,1.1328,0.0391,0.5859,1.1328,0.0391,-0.0781,0.8203,-0.3516,0.4297,0.7422,-0.1953
4.5796,0.6354,-0.4297,0.8984,-0.1172,0.4297,0.9766,-0.0781,-0.1172,0.8203,-0.3906,0.3906,0.6250,-0.3516
4.9612,0.5621,-0.4297,0.8984,-0.1172,0.4297,1.0156,-0.0781,-0.1562,0.7422,-0.4297,0.4297,0.6250,-0.3516
5.0157,0.5376,-0.4688,0.8203,-0.1562,0.3906,0.9766,-0.1172,-0.1562,0.7422,-0.4297,0.2734,0.6250,-0.3125
5.0157,0.5279,-0.4297,0.8594,-0.1172,0.4297,1.0156,-0.0781,-0.1562,0.7813,-0.3906,-0.1562,0.6641,-0.3906
4.9612,0.5376,-0.4297,0.8594,-0.1172,0.3906,0.9766,-0.1172,-0.1562,0.7813,-0.4297,-0.2734,0.6250,-0.3516
5.0157,0.5474,-0.3906,0.8594,-0.1172,0.3906,0.9375,-0.1172,-0.1562,0.7813,-0.4297,-0.0391,0.6641,-0.2344
5.0702,0.6940,-0.3125,0.9375,-0.0391,0.4688,1.0547,0.0000,-0.0391,0.8984,-0.3125,0.1562,0.8203,-0.2344
5.0157,0.5376,-0.3516,0.8203,-0.1172,0.3516,0.8984,-0.1562,-0.1953,0.7422,-0.4688,-0.0391,0.6641,-0.6641
4.9612,0.5327,-0.3906,0.8203,-0.1172,0.3906,0.9375,-0.1172,-0.1562,0.7813,-0.4297,-0.3125,0.7031,-0.9375
5.0157,0.5279,-0.3516,0.8203,-0.1172,0.3906,0.8984,-0.1172,-0.1562,0.7813,-0.4297,-0.9375,0.8203,-1.0156
5.0157,0.5523,-0.3516,0.8203,-0.1172,0.3906,0.8984,-0.1562,-0.1562,0.7813,-0.4297,-1.0937,0.9375,-0.8594
4.9612,0.5327,-0.3516,0.8594,-0.1172,0.3906,0.8984,-0.1562,-0.1562,0.8203,-0.4297,-0.6641,1.0547,-0.7031
5.0157,0.5327,-0.3516,0.8594,-0.1172,0.3516,0.8984,-0.1562,-0.1562,0.8203,-0.4297,-0.1953,1.0937,-0.5859
5.0702,0.6598,-0.2344,1.0156,0.0000,0.5078,1.0547,0.0000,-0.0781,0.9375,-0.3906,-0.0391,0.9375,-0.5859
5.0702,0.5767,-0.3516,0.8594,-0.1562,0.3125,0.8203,-0.2344,-0.2344,0.7422,-0.5078,-0.1562,0.6641,-0.7422
4.9612,0.5474,-0.3516,0.9375,-0.1172,0.3906,0.8984,-0.1562,-0.1953,0.7813,-0.4688,-0.1562,0.8203,-0.7422
4.9612,0.5279,-0.3125,0.9766,-0.1172,0.3906,0.8984,-0.1562,-0.2344,0.7813,-0.4688,-0.1562,0.8984,-0.7813
4.9612,0.5376,-0.3516,0.9766,-0.1562,0.3516,0.8594,-0.1953,-0.2344,0.7813,-0.4688,-0.1562,0.8984,-0.7813
5.0157,0.5376,-0.3125,1.0547,-0.0781,0.4688,0.9766,-0.1172,-0.1953,0.8203,-0.4297,-0.1562,1.0156,-0.7422
4.9067,0.6256,-0.1953,1.1719,0.0000,0.4688,0.9766,-0.0781,-0.1562,0.9375,-0.3516,0.0000,1.0547,-0.5469
4.9612,0.5621,-0.3906,0.9375,-0.1953,0.2734,0.7031,-0.2344,-0.3125,0.7031,-0.4688,-0.1562,0.7031,-0.6641
5.0157,0.5523,-0.3125,1.0547,-0.1172,0.3516,0.8203,-0.1562,-0.2344,0.8203,-0.4297,-0.2344,0.8203,-0.6641
4.9612,0.5376,-0.3125,1.0156,-0.1172,0.3125,0.7422,-0.1953,-0.2344,0.8203,-0.4297,-0.2734,0.8984,-0.6641
5.0157,0.5572,-0.2734,1.0156,-0.1172,0.3125,0.7031,-0.1562,-0.2344,0.8203,-0.4297,-0.2734,0.8984,-0.5859
5.0157,0.5523,-0.2344,1.0156,-0.1172,0.3125,0.7031,-0.1562,-0.2344,0.8203,-0.4297,-0.3125,0.8594,-0.5469
4.9612,0.5279,-0.2734,0.9766,-0.1172,0.3125,0.6641,-0.1562,-0.2344,0.7813,-0.4297,-0.3125,0.8594,-0.5078
4.9067,0.6109,-0.1562,1.0547,0.0000,0.3906,0.7422,-0.0391,-0.1172,0.8984,-0.3125,-0.1953,0.9375,-0.3516
5.0702,0.7331,-0.1172,1.0937,0.0391,0.3516,0.6250,-0.1172,-0.2344,0.7031,-0.4297,-0.3516,0.7031,-0.5859
5.0702,0.5083,-0.1562,0.9375,-0.0781,0.2734,0.5859,-0.1562,-0.1953,0.7031,-0.3516,-0.3516,0.7813,-0.5078
4.7976,0.5816,-0.1562,1.0156,0.0391,0.4297,0.6641,-0.0781,-0.1172,0.7813,-0.2734,-0.3516,0.8594,-0.3516
5.0157,0.5474,-0.2344,0.8203,-0.0781,0.2344,0.5078,-0.1172,-0.1562,0.7422,-0.3125,-0.3906,0.9766,-0.4688
4.9612,0.5327,-0.2344,0.8203,-0.0781,0.2344,0.4688,-0.1172,-0.1172,0.7422,-0.3125,-0.4297,1.0937,-0.4297
4.9612,0.5279,-0.2344,0.8203,-0.0391,0.2344,0.4688,-0.1172,-0.1562,0.7422,-0.3125,-0.3516,1.1719,-0.3125
4.9067,0.6256,-0.1172,0.9375,0.0781,0.3516,0.5469,0.0000,-0.0781,0.8594,-0.2344,-0.1953,1.4453,-0.3906
5.0702,0.6012,-0.2734,0.6641,-0.1172,0.1172,0.2734,-0.1172,-0.3125,0.6250,-0.3906,-0.2734,1.3281,-0.6641
4.9612,0.5376,-0.2344,0.7422,-0.0781,0.1562,0.3516,-0.0781,-0.2344,0.7422,-0.3906,-0.0781,1.4844,-0.7813
4.9612,0.5376,-0.1953,0.7813,-0.0391,0.1953,0.3516,-0.0391,-0.1953,0.7422,-0.3125,0.0391,1.5625,-0.8594
4.9612,0.5425,-0.1953,0.8203,-0.0781,0.1953,0.3516,-0.0391,-0.1953,0.7031,-0.4688,-0.0391,1.4062,-0.8594
4.9612,0.5230,-0.1953,0.8984,-0.0781,0.2344,0.3906,0.0000,-0.1953,0.7422,-0.4688,-0.1172,1.3281,-0.7422
4.9612,0.5327,-0.1953,0.9766,-0.0781,0.3125,0.4688,0.0391,-0.1562,0.7813,-0.4297,-0.2734,1.2500,-0.5469
4.9612,0.6061,-0.0781,1.2109,0.0391,0.4688,0.6250,0.1953,-0.0781,0.8984,-0.3125,-0.3125,1.2500,-0.3125
5.0157,0.5670,-0.2734,1.0937,-0.0391,0.3906,0.5078,0.0391,-0.2734,0.7031,-0.4688,-0.5469,0.8984,-0.4297
5.1793,0.6012,-0.2344,1.1719,-0.1172,0.4297,0.6250,0.0781,-0.2344,0.7813,-0.4297,-0.5078,0.7813,-0.4297
4.9612,0.5279,-0.2734,1.2109,-0.0781,0.5078,0.6641,0.1172,-0.1953,0.7813,-0.3906,-0.4688,0.6641,-0.4688
5.0157,0.5327,-0.2344,1.2500,-0.0391,0.5859,0.7422,0.1953,-0.1562,0.7813,-0.3906,-0.3906,0.6250,-0.5078
4.9612,0.5279,-0.2734,1.2109,-0.0391,0.6250,0.7422,0.1953,-0.0781,0.7813,-0.3516,-0.3516,0.6250,-0.5469
5.0157,0.5474,-0.2344,1.1719,0.0000,0.6250,0.7031,0.1562,0.0000,0.7813,-0.3516,-0.3125,0.6250,-0.6250
5.0157,0.6207,-0.1953,1.1719,0.0781,0.7422,0.8203,0.2734,0.1953,1.0156,-0.1172,0.0000,0.9766,-0.4297
5.0702,0.5474,-0.3516,0.8984,-0.0781,0.5469,0.5859,0.1172,0.1562,0.7422,-0.3906,-0.2344,0.6250,-0.7422
4.9612,0.5279,-0.2734,0.9375,0.0391,0.6641,0.6641,0.1953,0.2344,0.8594,-0.3516,-0.1562,0.7422,-0.7031
5.0157,0.5327,-0.3125,0.8984,0.0391,0.7031,0.6250,0.2344,0.1953,0.8984,-0.3906,-0.1172,0.7031,-0.7422
5.0702,0.5816,-0.2344,0.8984,0.1172,0.7422,0.6641,0.2344,0.1172,0.8984,-0.5078,-0.1172,0.7422,-0.7031
4.9612,0.5327,-0.2734,0.8203,0.1172,0.7422,0.6641,0.2344,0.1172,0.9375,-0.5469,-0.1562,0.7813,-0.6641
5.0157,0.5327,-0.3125,0.7422,0.1172,0.7422,0.6250,0.2344,0.0000,0.8984,-0.6250,-0.1953,0.7422,-0.6250
4.9612,0.6305,-0.1953,0.9375,0.4297,1.0547,0.9766,0.5469,0.1172,1.2891,-0.3906,0.0000,1.0156,-0.3906
4.9612,0.5327,-0.3516,0.6250,0.1172,0.7031,0.5859,0.1953,-0.3125,0.8984,-0.5469,-0.2734,0.7031,-0.5859
5.0157,0.5376,-0.3125,0.6641,0.1953,0.7813,0.6641,0.2734,-0.3516,0.9375,-0.4297,-0.1953,0.7813,-0.5469
4.9612,0.5327,-0.3125,0.7031,0.2344,0.8203,0.7031,0.3125,-0.4297,0.8594,-0.3906,-0.1953,0.7813,-0.5469
4.9612,0.5327,-0.3125,0.6641,0.2344,0.7813,0.7031,0.3125,-0.4688,0.7422,-0.3516,-0.2344,0.7422,-0.5859
5.0157,0.5327,-0.3125,0.6641,0.2734,0.8203,0.7422,0.3906,-0.3906,0.7813,-0.3516,-0.2344,0.7813,-0.5469
4.9612,0.5327,-0.3125,0.6641,0.2344,0.8203,0.7031,0.3906,-0.4688,0.6641,-0.3906,-0.2734,0.7813,-0.5859
4.9067,0.7820,-0.0391,1.0547,0.5469,1.1328,0.9375,0.5859,-0.3516,0.7422,-0.3516,-0.2734,0.8203,-0.5078
4.7976,0.6403,-0.1562,0.7813,0.3516,0.8594,0.7031,0.4297,-0.5078,0.6250,-0.4688,-0.3125,0.7813,-0.5859
